Line,Station,Code,day_of_week,hour,route_day_hour_avg_delay,route_hour_avg_delay,route_avg_delay
Line 1,COLLEGE STATION,SUO,2,7,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,8,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,13,1.0,0.75,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,15,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,16,6.0,5.666666666666667,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,17,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,21,4.5,1.125,2.2808988764044944
Line 1,COLLEGE STATION,SUO,2,22,3.0,5.3,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,0,3.0,2.2,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,8,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,9,7.0,3.5,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,12,8.5,7.166666666666667,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,14,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,15,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,19,6.5,1.625,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,21,0.0,1.125,2.2808988764044944
Line 1,COLLEGE STATION,SUO,3,22,0.0,5.3,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,0,9.5,2.2,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,7,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,10,5.0,5.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,11,3.0,1.5,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,12,0.0,7.166666666666667,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,13,0.0,0.75,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,15,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,17,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,19,0.0,1.625,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,22,16.0,5.3,2.2808988764044944
Line 1,COLLEGE STATION,SUO,4,23,0.0,1.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,0,0.0,2.2,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,1,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,14,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,16,5.0,5.666666666666667,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,17,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,18,0.0,5.75,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,19,0.0,1.625,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,20,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,5,22,34.0,5.3,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,0,0.0,2.2,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,1,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,12,13.0,7.166666666666667,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,18,7.666666666666667,5.75,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,20,0.0,0.0,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,21,0.0,1.125,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,22,0.0,5.3,2.2808988764044944
Line 1,COLLEGE STATION,SUO,6,23,0.0,1.0,2.2808988764044944
Line 1,COLLEGE STATION,SUPOL,5,14,3.0,3.0,1.5
Line 1,COLLEGE STATION,SUPOL,5,15,0.0,0.0,1.5
Line 1,COLLEGE STATION,SUROB,0,20,0.0,0.0,0.0
Line 1,COLLEGE STATION,SUROB,2,16,0.0,0.0,0.0
Line 1,COLLEGE STATION,SUROB,4,0,0.0,0.0,0.0
Line 1,COLLEGE STATION,SUROB,6,10,0.0,0.0,0.0
Line 1,COLLEGE STATION,SUSA,0,17,0.0,0.0,0.0
Line 1,COLLEGE STATION,SUSA,6,0,0.0,0.0,0.0
Line 1,COLLEGE STATION,SUUT,0,20,0.0,4.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,0,22,0.0,2.6666666666666665,3.576923076923077
Line 1,COLLEGE STATION,SUUT,1,8,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,1,16,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,1,20,8.0,4.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,2,11,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,2,14,8.0,2.6666666666666665,3.576923076923077
Line 1,COLLEGE STATION,SUUT,2,17,0.0,5.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,3,11,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,3,13,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,3,15,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,3,17,10.0,5.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,3,19,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,3,22,8.0,2.6666666666666665,3.576923076923077
Line 1,COLLEGE STATION,SUUT,4,12,38.0,38.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,4,13,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,5,0,9.0,9.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,5,10,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,5,14,0.0,2.6666666666666665,3.576923076923077
Line 1,COLLEGE STATION,SUUT,5,15,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,5,18,3.0,3.0,3.576923076923077
Line 1,COLLEGE STATION,SUUT,5,22,0.0,2.6666666666666665,3.576923076923077
Line 1,COLLEGE STATION,SUUT,6,9,0.0,0.0,3.576923076923077
Line 1,COLLEGE STATION,TUATC,6,22,6.0,6.0,6.0
Line 1,COLLEGE STATION,TUNCA,0,5,0.0,0.0,0.0
Line 1,COLLEGE STATION,TUNCA,1,18,0.0,0.0,0.0
Line 1,COLLEGE STATION,TUNCA,4,5,0.0,0.0,0.0
Line 1,COLLEGE STATION,TUNCA,4,21,0.0,0.0,0.0
Line 1,COLLEGE STATION,TUNCA,6,14,0.0,0.0,0.0
Line 1,COLLEGE STATION,TUNCA,6,23,0.0,0.0,0.0
Line 1,COLLEGE STATION,TUO,0,13,0.0,0.0,5.75
Line 1,COLLEGE STATION,TUO,1,16,2.5,7.75,5.75
Line 1,COLLEGE STATION,TUO,2,13,0.0,0.0,5.75
Line 1,COLLEGE STATION,TUO,2,16,16.0,7.75,5.75
Line 1,COLLEGE STATION,TUO,3,16,10.0,7.75,5.75
Line 1,COLLEGE STATION,TUO,4,21,5.0,5.0,5.75
Line 1,COLLEGE STATION,TUO,4,22,10.0,10.0,5.75
Line 1,COLLEGE STATION,TUOPO,2,16,6.0,6.0,6.0
Line 1,COLLEGE STATION,TUS,1,6,5.0,5.0,5.0
Line 1,COLLEGE TO SHEPPARD,MUCP,4,23,0.0,0.0,0.0
Line 1,COLLEGE TO SHEPPARD,MUCP,5,5,0.0,0.0,0.0
Line 1,COLLEGE TO ST CLAIR,MUO,2,23,0.0,0.0,0.0
Line 1,COLLEGE TO ST.CLAIR ST,MUO,0,23,0.0,0.0,0.0
Line 1,DAVISVILLE - ST. CLAIR,PUTWZ,1,21,15.0,15.0,15.0
Line 1,DAVISVILLE BUILD UP,EUOE,6,11,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,MUATC,5,9,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,MUI,2,8,3.0,3.0,3.0
Line 1,DAVISVILLE BUILD UP,MUSAN,2,19,0.0,0.0,2.0
Line 1,DAVISVILLE BUILD UP,MUSAN,3,8,2.0,2.0,2.0
Line 1,DAVISVILLE BUILD UP,MUSAN,6,12,4.0,4.0,2.0
Line 1,DAVISVILLE BUILD UP,PUOPO,1,5,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,PUOPO,2,16,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,PUOPO,3,5,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,PUOPO,4,15,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,PUOPO,4,16,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,PUOPO,5,5,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,PUSAC,3,17,4.0,4.0,4.0
Line 1,DAVISVILLE BUILD UP,SUDP,1,18,3.0,3.0,3.0
Line 1,DAVISVILLE BUILD UP,SUO,0,11,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,TUO,1,19,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD UP,TUOPO,6,2,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD-UP,EUO,1,17,3.0,3.0,3.0
Line 1,DAVISVILLE BUILD-UP,MUSAN,6,14,6.0,6.0,6.0
Line 1,DAVISVILLE BUILD-UP,PUOPO,1,6,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD-UP,PUOPO,2,17,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD-UP,SUG,1,5,0.0,0.0,0.0
Line 1,DAVISVILLE BUILD-UP,TUO,2,6,3.0,3.0,3.0
Line 1,DAVISVILLE BUILDUP,PUOPO,2,16,0.0,0.0,0.0
Line 1,DAVISVILLE BUILDUP,PUOPO,4,6,0.0,0.0,0.0
Line 1,DAVISVILLE BUILDUP,SUG,2,5,0.0,0.0,0.0
Line 1,DAVISVILLE CAR HOUSE,SUG,0,6,0.0,0.0,0.0
Line 1,DAVISVILLE CAR HOUSE,SUG,2,4,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,MUIE,2,12,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,PUMO,2,11,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUG,0,7,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUG,3,2,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUG,5,6,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUG,5,17,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUG,6,7,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUO,1,23,0.0,0.0,0.0
Line 1,DAVISVILLE CARHOUSE,SUUT,6,7,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,EUATC,1,17,3.0,3.0,4.666666666666667
Line 1,DAVISVILLE STATION,EUATC,2,8,5.0,5.0,4.666666666666667
Line 1,DAVISVILLE STATION,EUATC,5,18,6.0,6.0,4.666666666666667
Line 1,DAVISVILLE STATION,EUBK,6,13,4.0,4.0,4.0
Line 1,DAVISVILLE STATION,EUCA,0,3,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,EUCD,0,6,3.0,3.0,3.0
Line 1,DAVISVILLE STATION,EUDO,1,17,3.0,3.0,3.25
Line 1,DAVISVILLE STATION,EUDO,2,7,3.0,3.0,3.25
Line 1,DAVISVILLE STATION,EUDO,2,18,3.0,3.0,3.25
Line 1,DAVISVILLE STATION,EUDO,3,12,4.0,4.0,3.25
Line 1,DAVISVILLE STATION,EUNEA,0,16,4.0,3.5,3.25
Line 1,DAVISVILLE STATION,EUNEA,1,13,3.0,3.0,3.25
Line 1,DAVISVILLE STATION,EUNEA,3,16,3.0,3.5,3.25
Line 1,DAVISVILLE STATION,EUNEA,3,17,3.0,3.0,3.25
Line 1,DAVISVILLE STATION,EUNT,2,19,3.0,3.0,3.0
Line 1,DAVISVILLE STATION,EUO,0,14,0.0,0.0,2.0
Line 1,DAVISVILLE STATION,EUO,3,17,3.0,3.0,2.0
Line 1,DAVISVILLE STATION,EUO,5,23,3.0,3.0,2.0
Line 1,DAVISVILLE STATION,EUOPO,1,6,0.0,3.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUOPO,3,6,6.0,3.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUOPO,6,10,4.0,4.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUPI,0,14,4.0,4.0,4.0
Line 1,DAVISVILLE STATION,EUVE,2,2,9.0,9.0,13.0
Line 1,DAVISVILLE STATION,EUVE,2,22,34.0,34.0,13.0
Line 1,DAVISVILLE STATION,EUVE,3,1,4.5,4.5,13.0
Line 1,DAVISVILLE STATION,EUYRD,0,10,3.0,3.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUYRD,3,16,3.0,3.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUYRD,3,17,2.0,2.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUYRD,4,6,5.0,5.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUYRD,4,13,4.0,4.0,3.3333333333333335
Line 1,DAVISVILLE STATION,EUYRD,5,23,3.0,3.0,3.3333333333333335
Line 1,DAVISVILLE STATION,MUATC,0,16,0.0,1.0,4.4
Line 1,DAVISVILLE STATION,MUATC,1,16,0.0,1.0,4.4
Line 1,DAVISVILLE STATION,MUATC,2,6,3.0,4.75,4.4
Line 1,DAVISVILLE STATION,MUATC,2,14,3.0,3.0,4.4
Line 1,DAVISVILLE STATION,MUATC,2,18,3.0,3.0,4.4
Line 1,DAVISVILLE STATION,MUATC,3,0,8.0,8.0,4.4
Line 1,DAVISVILLE STATION,MUATC,4,7,3.0,3.0,4.4
Line 1,DAVISVILLE STATION,MUATC,4,10,6.0,6.0,4.4
Line 1,DAVISVILLE STATION,MUATC,4,16,3.0,1.0,4.4
Line 1,DAVISVILLE STATION,MUATC,4,17,3.0,3.0,4.4
Line 1,DAVISVILLE STATION,MUATC,5,6,5.333333333333333,4.75,4.4
Line 1,DAVISVILLE STATION,MUATC,6,8,12.0,12.0,4.4
Line 1,DAVISVILLE STATION,MUATC,6,22,6.0,6.0,4.4
Line 1,DAVISVILLE STATION,MUCL,3,13,5.0,5.0,4.0
Line 1,DAVISVILLE STATION,MUCL,4,17,3.0,3.0,4.0
Line 1,DAVISVILLE STATION,MUD,1,15,3.0,3.0,7.0
Line 1,DAVISVILLE STATION,MUD,1,23,11.0,11.0,7.0
Line 1,DAVISVILLE STATION,MUDD,1,15,6.0,6.0,8.666666666666666
Line 1,DAVISVILLE STATION,MUDD,3,17,10.0,10.0,8.666666666666666
Line 1,DAVISVILLE STATION,MUDD,5,20,10.0,10.0,8.666666666666666
Line 1,DAVISVILLE STATION,MUI,0,2,13.0,13.0,8.4375
Line 1,DAVISVILLE STATION,MUI,0,13,4.0,4.0,8.4375
Line 1,DAVISVILLE STATION,MUI,0,14,5.0,5.0,8.4375
Line 1,DAVISVILLE STATION,MUI,0,15,6.0,6.0,8.4375
Line 1,DAVISVILLE STATION,MUI,0,16,4.0,4.0,8.4375
Line 1,DAVISVILLE STATION,MUI,0,18,3.0,3.6666666666666665,8.4375
Line 1,DAVISVILLE STATION,MUI,0,23,20.0,13.0,8.4375
Line 1,DAVISVILLE STATION,MUI,1,7,4.0,10.5,8.4375
Line 1,DAVISVILLE STATION,MUI,1,18,4.0,3.6666666666666665,8.4375
Line 1,DAVISVILLE STATION,MUI,2,7,17.0,10.5,8.4375
Line 1,DAVISVILLE STATION,MUI,2,19,7.0,7.0,8.4375
Line 1,DAVISVILLE STATION,MUI,3,22,23.0,23.0,8.4375
Line 1,DAVISVILLE STATION,MUI,3,23,6.0,13.0,8.4375
Line 1,DAVISVILLE STATION,MUI,5,20,6.0,6.0,8.4375
Line 1,DAVISVILLE STATION,MUI,6,21,9.0,9.0,8.4375
Line 1,DAVISVILLE STATION,MUIE,3,7,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIE,3,13,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIE,3,17,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIE,4,20,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIE,6,20,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIR,0,15,4.0,8.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,0,17,10.0,6.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,0,19,5.0,5.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,0,20,6.0,7.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,0,22,7.0,5.333333333333333,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,1,8,9.75,7.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,1,11,4.0,4.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,1,20,0.0,7.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,2,8,0.0,7.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,2,16,5.0,5.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,2,17,6.0,6.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,2,21,20.0,11.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,2,22,3.0,5.333333333333333,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,3,8,6.0,7.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,3,9,8.0,5.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,3,10,0.0,0.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,3,20,12.0,7.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,6,0.0,0.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,12,0.0,0.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,14,4.0,5.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,15,12.0,8.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,17,3.0,6.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,20,5.0,7.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,21,3.0,11.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,4,23,8.0,8.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,5,9,3.0,5.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,5,22,6.0,5.333333333333333,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,6,9,4.0,5.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,6,14,7.0,5.5,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,6,17,5.0,6.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIR,6,18,4.0,4.0,6.0285714285714285
Line 1,DAVISVILLE STATION,MUIRS,0,1,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,0,13,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,1,11,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,2,10,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,2,14,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,2,15,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,2,18,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,2,21,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,2,22,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,3,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,3,15,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,3,19,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,3,22,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,4,22,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,5,1,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,5,11,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIRS,5,14,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,0,6,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,0,8,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,0,12,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,0,20,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,0,21,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,8,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,9,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,12,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,13,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,16,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,17,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,1,19,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,2,11,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,2,12,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,2,17,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,2,18,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,2,19,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,3,2,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,3,9,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,3,16,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,3,20,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,4,13,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,5,23,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,6,1,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,6,11,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,6,14,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,6,15,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,6,19,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUIS,6,21,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,0,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,0,10,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,0,16,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,1,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,1,16,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,1,17,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,1,23,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,2,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,2,18,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,2,20,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,3,4,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,3,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,3,16,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,3,18,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,4,0,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,4,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,4,9,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,4,14,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,4,16,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,4,18,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,5,0,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,5,5,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,5,13,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,5,18,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,5,19,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,5,20,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,6,6,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,6,7,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNCA,6,12,0.0,0.0,0.0
Line 1,DAVISVILLE STATION,MUNOA,3,16,5.0,5.0,5.0
Line 1,DAVISVILLE STATION,MUO,0,0,6.0,6.0,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,1,15,15.5,10.333333333333334,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,3,5,4.0,3.5,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,4,16,3.0,3.0,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,5,5,3.0,3.5,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,5,6,3.0,3.0,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,5,10,4.0,4.0,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,5,15,0.0,10.333333333333334,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,6,8,7.0,7.0,5.545454545454546
Line 1,DAVISVILLE STATION,MUO,6,13,0.0,0.0,5.545454545454546
Line 1,DAVISVILLE STATION,MUPAA,0,0,0.0,3.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,7,0.0,0.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,8,0.0,3.8,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,12,5.0,4.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,16,0.0,4.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,17,4.0,1.5714285714285714,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,19,6.0,1.2,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,20,2.0,1.5,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,22,4.0,2.6666666666666665,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,0,23,5.0,6.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,8,6.0,3.8,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,10,2.0,1.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,11,0.0,0.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,15,0.0,2.3333333333333335,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,18,2.0,3.5,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,19,0.0,1.2,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,20,0.0,1.5,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,1,22,0.0,2.6666666666666665,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,2,0,5.0,3.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,2,8,5.0,3.8,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,2,13,2.0,2.6,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,2,14,0.0,0.0,2.5303030303030303
Line 1,DAVISVILLE STATION,MUPAA,2,16,8.0,4.0,2.5303030303030303
